concept_path;concept_cd;name_char;concept_blob;update_date;download_date;import_date;sourcesystem_cd;upload_id
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716107\;NDC:00490716107;NDC:00490716107;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716108\;NDC:00490716108;NDC:00490716108;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716109\;NDC:00490716109;NDC:00490716109;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716110\;NDC:00490716110;NDC:00490716110;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716112\;NDC:00490716112;NDC:00490716112;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716114\;NDC:00490716114;NDC:00490716114;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716115\;NDC:00490716115;NDC:00490716115;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716116\;NDC:00490716116;NDC:00490716116;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716118\;NDC:00490716118;NDC:00490716118;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716120\;NDC:00490716120;NDC:00490716120;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716121\;NDC:00490716121;NDC:00490716121;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716124\;NDC:00490716124;NDC:00490716124;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716125\;NDC:00490716125;NDC:00490716125;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716126\;NDC:00490716126;NDC:00490716126;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716127\;NDC:00490716127;NDC:00490716127;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716128\;NDC:00490716128;NDC:00490716128;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716130\;NDC:00490716130;NDC:00490716130;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716132\;NDC:00490716132;NDC:00490716132;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716135\;NDC:00490716135;NDC:00490716135;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716136\;NDC:00490716136;NDC:00490716136;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716140\;NDC:00490716140;NDC:00490716140;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716142\;NDC:00490716142;NDC:00490716142;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716144\;NDC:00490716144;NDC:00490716144;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716145\;NDC:00490716145;NDC:00490716145;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716148\;NDC:00490716148;NDC:00490716148;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716150\;NDC:00490716150;NDC:00490716150;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716156\;NDC:00490716156;NDC:00490716156;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716160\;NDC:00490716160;NDC:00490716160;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716167\;NDC:00490716167;NDC:00490716167;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716169\;NDC:00490716169;NDC:00490716169;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716170\;NDC:00490716170;NDC:00490716170;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716171\;NDC:00490716171;NDC:00490716171;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716172\;NDC:00490716172;NDC:00490716172;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716173\;NDC:00490716173;NDC:00490716173;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716175\;NDC:00490716175;NDC:00490716175;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716176\;NDC:00490716176;NDC:00490716176;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716177\;NDC:00490716177;NDC:00490716177;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716179\;NDC:00490716179;NDC:00490716179;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716180\;NDC:00490716180;NDC:00490716180;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716181\;NDC:00490716181;NDC:00490716181;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716182\;NDC:00490716182;NDC:00490716182;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716183\;NDC:00490716183;NDC:00490716183;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716184\;NDC:00490716184;NDC:00490716184;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716187\;NDC:00490716187;NDC:00490716187;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716189\;NDC:00490716189;NDC:00490716189;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716190\;NDC:00490716190;NDC:00490716190;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716191\;NDC:00490716191;NDC:00490716191;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716192\;NDC:00490716192;NDC:00490716192;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716193\;NDC:00490716193;NDC:00490716193;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716196\;NDC:00490716196;NDC:00490716196;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716197\;NDC:00490716197;NDC:00490716197;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716198\;NDC:00490716198;NDC:00490716198;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00490716199\;NDC:00490716199;NDC:00490716199;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00536571001\;NDC:00536571001;NDC:00536571001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00591069801\;NDC:00591069801;NDC:00591069801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00591069805\;NDC:00591069805;NDC:00591069805;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00591304101\;NDC:00591304101;NDC:00591304101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00591304105\;NDC:00591304105;NDC:00591304105;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00603394421\;NDC:00603394421;NDC:00603394421;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00615821839\;NDC:00615821839;NDC:00615821839;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00677159001\;NDC:00677159001;NDC:00677159001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140101\;NDC:00781140101;NDC:00781140101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140701\;NDC:00781140701;NDC:00781140701;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140705\;NDC:00781140705;NDC:00781140705;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140710\;NDC:00781140710;NDC:00781140710;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140752\;NDC:00781140752;NDC:00781140752;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140788\;NDC:00781140788;NDC:00781140788;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781140797\;NDC:00781140797;NDC:00781140797;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781599401\;NDC:00781599401;NDC:00781599401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00781599405\;NDC:00781599405;NDC:00781599405;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00839796306\;NDC:00839796306;NDC:00839796306;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00904510760\;NDC:00904510760;NDC:00904510760;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00904650806\;NDC:00904650806;NDC:00904650806;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00904650861\;NDC:00904650861;NDC:00904650861;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00955079001\;NDC:00955079001;NDC:00955079001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\00955079005\;NDC:00955079005;NDC:00955079005;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\10544057890\;NDC:10544057890;NDC:10544057890;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\12634080112\;NDC:12634080112;NDC:12634080112;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\16714047401\;NDC:16714047401;NDC:16714047401;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\16714075301\;NDC:16714075301;NDC:16714075301;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\17236061001\;NDC:17236061001;NDC:17236061001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\197796\;RXNORM:197796;Retired RxCUI:197796;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\21695048630\;NDC:21695048630;NDC:21695048630;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\23490572403\;NDC:23490572403;NDC:23490572403;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\23490572406\;NDC:23490572406;NDC:23490572406;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\23490572409\;NDC:23490572409;NDC:23490572409;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\23629002701\;NDC:23629002701;NDC:23629002701;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\23629027001\;NDC:23629027001;NDC:23629027001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\26053017001\;NDC:26053017001;NDC:26053017001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\33261093300\;NDC:33261093300;NDC:33261093300;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\33261093330\;NDC:33261093330;NDC:33261093330;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\33261093333\;NDC:33261093333;NDC:33261093333;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\33261093360\;NDC:33261093360;NDC:33261093360;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\33261093390\;NDC:33261093390;NDC:33261093390;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\38245077410\;NDC:38245077410;NDC:38245077410;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\38245077450\;NDC:38245077450;NDC:38245077450;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031801\;NDC:42291031801;NDC:42291031801;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031818\;NDC:42291031818;NDC:42291031818;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031850\;NDC:42291031850;NDC:42291031850;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031890\;NDC:42291031890;NDC:42291031890;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031901\;NDC:42291031901;NDC:42291031901;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291031918\;NDC:42291031918;NDC:42291031918;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291032001\;NDC:42291032001;NDC:42291032001;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42291032018\;NDC:42291032018;NDC:42291032018;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
\ACT\UMLS_C0031437\SNOMED_3947185011\UMLS_C0087111\UMLS_C0013227\UMLS_C0003374\ATC_P01BA02\2923\370656\979092\42292001101\;NDC:42292001101;NDC:42292001101;NULL;2020-03-26;2020-03-26;2020-03-26;ACT;2020025
